,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
361,1wxso39Rb3NykTP0mGTlvg,pin-and-proper-atlanta-2,Pin & Proper,https://s3-media4.fl.yelpcdn.com/bphoto/XhDlKnVLGbrYPSwtxwqXHw/o.jpg,False,https://www.yelp.com/biz/pin-and-proper-atlanta-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,84,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bowling', 'title': 'Bowling'}]",3.5,"{'latitude': 33.7247045048035, 'longitude': -84.3772939067459}",['delivery'],$$,"{'address1': '1039 Grant St SE', 'address2': 'D10', 'address3': '', 'city': 'Atlanta', 'zip_code': '30315', 'country': 'US', 'state': 'GA', 'display_address': ['1039 Grant St SE', 'D10', 'Atlanta, GA 30315']}",+14045497948,(404) 549-7948,6913.073998526682
362,DUzJcGfoWPSbjGeSWY31LQ,big-daddys-southern-cuisine-atlanta,Big Daddy's Southern Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/fv3Ic_o7mhOHI7jQ_aUUnw/o.jpg,False,https://www.yelp.com/biz/big-daddys-southern-cuisine-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,70,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 33.7520139, 'longitude': -84.3917585}",['delivery'],$,"{'address1': '121 Martin Luther King Jr Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['121 Martin Luther King Jr Dr', 'Ste 100', 'Atlanta, GA 30303']}",+14047623984,(404) 762-3984,4036.788362192876
363,P73xBU6b0J0-f27RZRQf-Q,continental-seafood-atlanta-2,Continental seafood,https://s3-media3.fl.yelpcdn.com/bphoto/1yLaM-4XBkhvbeW_5DJdXw/o.jpg,False,https://www.yelp.com/biz/continental-seafood-atlanta-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,16,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 33.77553, 'longitude': -84.47038}","['delivery', 'pickup']",$$,"{'address1': '2565 Donald Lee Hollowell Pkwy NW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30318', 'country': 'US', 'state': 'GA', 'display_address': ['2565 Donald Lee Hollowell Pkwy NW', 'Atlanta, GA 30318']}",+16789730514,(678) 973-0514,8499.81038902746
364,cUUbjLPBwHu3FairSxIXrA,apres-diem-atlanta,Apres Diem,https://s3-media4.fl.yelpcdn.com/bphoto/h9a0M3QRT6jdWctsDylqmg/o.jpg,False,https://www.yelp.com/biz/apres-diem-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,575,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 33.779196, 'longitude': -84.367238}",['delivery'],$$,"{'address1': '931 Monroe Dr NE', 'address2': 'Ste C103', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['931 Monroe Dr NE', 'Ste C103', 'Atlanta, GA 30308']}",+14048723333,(404) 872-3333,1414.4759360210028
365,IqqZA0EtWumChf6B0ccQCg,dim-sum-heaven-doraville,Dim Sum Heaven,https://s3-media2.fl.yelpcdn.com/bphoto/mp5bk-JIZbM7E5Ql0kd6Sg/o.jpg,False,https://www.yelp.com/biz/dim-sum-heaven-doraville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,112,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 33.89378, 'longitude': -84.282927}",['delivery'],$,"{'address1': '5203 Buford Hwy NE', 'address2': '', 'address3': '', 'city': 'Doraville', 'zip_code': '30340', 'country': 'US', 'state': 'GA', 'display_address': ['5203 Buford Hwy NE', 'Doraville, GA 30340']}",+17704514290,(770) 451-4290,14861.630906811472
366,uz4uujvYwPOqNtfYCLlhOw,copper-cove-bistro-atlanta,Copper Cove Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/9N6wkuUgTHtbocGFSGOYGA/o.jpg,False,https://www.yelp.com/biz/copper-cove-bistro-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,40,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.0,"{'latitude': 33.83653, 'longitude': -84.37765}",[],,"{'address1': '2991 N Fulton Dr NE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30305', 'country': 'US', 'state': 'GA', 'display_address': ['2991 N Fulton Dr NE', 'Atlanta, GA 30305']}",+14704405333,(470) 440-5333,5524.516980205432
367,NLmvL-kzKcNHAIo4Iu81nA,intown-market-atlanta-2,Intown Market,https://s3-media2.fl.yelpcdn.com/bphoto/haKi4ERKJcWPKL7ZkbatVQ/o.jpg,False,https://www.yelp.com/biz/intown-market-atlanta-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,28,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 33.749994, 'longitude': -84.376894}",['delivery'],$$,"{'address1': '349 Decatur St', 'address2': 'Ste N', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['349 Decatur St', 'Ste N', 'Atlanta, GA 30312']}",+14045778465,(404) 577-8465,4104.979299132849
368,eK75SDKcHp4FqM-EOiKjuA,portofino-atlanta,Portofino,https://s3-media1.fl.yelpcdn.com/bphoto/62QqCbK1Czs5RuEDRxJAmA/o.jpg,False,https://www.yelp.com/biz/portofino-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,145,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 33.841999, 'longitude': -84.381578}",['delivery'],$$,"{'address1': '3199 Paces Ferry Pl NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30305', 'country': 'US', 'state': 'GA', 'display_address': ['3199 Paces Ferry Pl NW', 'Atlanta, GA 30305']}",+14042311136,(404) 231-1136,6135.485462748845
369,HN727MkqBRxgTMWVkbHpsw,reubens-deli-atlanta,Reuben's Deli,https://s3-media3.fl.yelpcdn.com/bphoto/-bfeDpt6lt36ce7s7jBSrg/o.jpg,False,https://www.yelp.com/biz/reubens-deli-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,283,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 33.755639475382, 'longitude': -84.3892372748193}","['pickup', 'delivery']",$,"{'address1': '57 Broad St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['57 Broad St NW', 'Atlanta, GA 30303']}",+14045899800,(404) 589-9800,3586.0252206274936
370,wKZG12fknq8L7Lq68N_WcQ,the-one-sushi-brookhaven,The One Sushi +,https://s3-media1.fl.yelpcdn.com/bphoto/GDDxatcbG4yOcptUjqatuA/o.jpg,False,https://www.yelp.com/biz/the-one-sushi-brookhaven?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,299,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 33.86121, 'longitude': -84.33189}",['delivery'],$$,"{'address1': '2523 Caldwell Rd NE', 'address2': 'Ste 1000', 'address3': '', 'city': 'Brookhaven', 'zip_code': '30319', 'country': 'US', 'state': 'GA', 'display_address': ['2523 Caldwell Rd NE', 'Ste 1000', 'Brookhaven, GA 30319']}",+14048696988,(404) 869-6988,9366.344716872747
371,nfbh18OG2uVQ6QfknP03eA,anatolia-cafe-and-hookah-lounge-atlanta-2,Anatolia Cafe & Hookah Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/si0mF3_odS9FAs2c_AvBvg/o.jpg,False,https://www.yelp.com/biz/anatolia-cafe-and-hookah-lounge-atlanta-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,279,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",3.5,"{'latitude': 33.7551416569375, 'longitude': -84.3892505570941}","['delivery', 'pickup']",$$,"{'address1': '52 Peachtree St NW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['52 Peachtree St NW', 'Atlanta, GA 30303']}",+14045898008,(404) 589-8008,3639.9268627187776
372,HSkyjCfach7pAeoQoylmKg,crispina-ristorante-and-pizzeria-atlanta,Crispina Ristorante & Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/KI41sGx7JZeZycM4FS6XqQ/o.jpg,False,https://www.yelp.com/biz/crispina-ristorante-and-pizzeria-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,222,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 33.8726043701172, 'longitude': -84.4576110839844}",['delivery'],$$,"{'address1': '3300 Cobb Pkwy SE', 'address2': 'Unit 208', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['3300 Cobb Pkwy SE', 'Unit 208', 'Atlanta, GA 30339']}",+16784267149,(678) 426-7149,11912.129549613632
373,EbkYZwqtnKmpYhQx0ihADQ,slice-downtown-atlanta,Slice Downtown,https://s3-media2.fl.yelpcdn.com/bphoto/F0eeEcht3trdQy_TqHiYtw/o.jpg,False,https://www.yelp.com/biz/slice-downtown-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,195,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 33.75691, 'longitude': -84.39002}",['pickup'],$$,"{'address1': '85 Poplar St NW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['85 Poplar St NW', 'Atlanta, GA 30303']}",+14049171820,(404) 917-1820,3471.0441214035504
374,Tm74X3HZ7revKoOL1LNQaQ,jamrock-jerk-center-atlanta,Jamrock Jerk Center,https://s3-media4.fl.yelpcdn.com/bphoto/EcXRPj5f49FjW-UEtSImQg/o.jpg,False,https://www.yelp.com/biz/jamrock-jerk-center-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,73,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,"{'latitude': 33.7213401794434, 'longitude': -84.407600402832}","['delivery', 'pickup']",$$,"{'address1': '1232 Metropolitan Pkwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30310', 'country': 'US', 'state': 'GA', 'display_address': ['1232 Metropolitan Pkwy', 'Atlanta, GA 30310']}",+16789732532,(678) 973-2532,7731.741368178796
375,u7l2kqyY_91Rz5J1-mWgag,taverna-buckhead-atlanta,Taverna Buckhead,https://s3-media3.fl.yelpcdn.com/bphoto/cjWifpmlvz1PVUlSt3-APw/o.jpg,False,https://www.yelp.com/biz/taverna-buckhead-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,189,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 33.838333, 'longitude': -84.378895}",['delivery'],$$,"{'address1': '280 Buckhead Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30305', 'country': 'US', 'state': 'GA', 'display_address': ['280 Buckhead Ave NE', 'Atlanta, GA 30305']}",+16787911311,(678) 791-1311,5724.974415580721
376,QabI5fOzoyFPd5LtWPlVBg,babs-atlanta,Babs,https://s3-media3.fl.yelpcdn.com/bphoto/f-SAp535OHxKD0JToPTtBQ/o.jpg,False,https://www.yelp.com/biz/babs-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,676,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 33.77676, 'longitude': -84.38317}",['delivery'],$$,"{'address1': '814 Juniper St', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['814 Juniper St', 'Atlanta, GA 30308']}",+14045410888,(404) 541-0888,1173.682656776908
377,hIqIMFUWT342fhVdS5rpEw,the-sleepy-potato-atlanta-3,The Sleepy Potato,https://s3-media2.fl.yelpcdn.com/bphoto/DifEMIYB9TWFDbCk4DL2rQ/o.jpg,False,https://www.yelp.com/biz/the-sleepy-potato-atlanta-3?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,12,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 33.681697, 'longitude': -84.414074}","['delivery', 'pickup']",,"{'address1': '757 Cleveland Ave SW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30315', 'country': 'US', 'state': 'GA', 'display_address': ['757 Cleveland Ave SW', 'Atlanta, GA 30315']}",+14042544526,(404) 254-4526,12146.925677285204
378,YhRE3tros8dj6RUkxVtmtw,atlantic-corner-cafe-atlanta,Atlantic Corner Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/5Mtn7Get3L8K5nrDtnJBiA/o.jpg,False,https://www.yelp.com/biz/atlantic-corner-cafe-atlanta?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,"{'latitude': 33.7916352, 'longitude': -84.3893652}",[],,"{'address1': '1350 Spring St NW', 'address2': 'Ste 125', 'address3': '', 'city': 'Atlanta', 'zip_code': '30309', 'country': 'US', 'state': 'GA', 'display_address': ['1350 Spring St NW', 'Ste 125', 'Atlanta, GA 30309']}",+14048749146,(404) 874-9146,1086.5208407417308
379,EeRmMdGZ9VHIvdyX9M8_Vw,novis-beef-berwyn-2,Novi's Beef,https://s3-media1.fl.yelpcdn.com/bphoto/gIm5fh_UDtrBP_ERzZH-eA/o.jpg,False,https://www.yelp.com/biz/novis-beef-berwyn-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,121,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.82709, 'longitude': -87.79209}","['pickup', 'delivery']",$,"{'address1': '6746 Ogden Ave', 'address2': None, 'address3': '', 'city': 'Berwyn', 'zip_code': '60402', 'country': 'US', 'state': 'IL', 'display_address': ['6746 Ogden Ave', 'Berwyn, IL 60402']}",+17087490895,(708) 749-0895,6425.126989759011
380,Xwkf-GOJ9xKGAjgwYin59g,the-great-escape-schiller-park,The Great Escape,https://s3-media1.fl.yelpcdn.com/bphoto/aZDBORdlh5ghqadAUIlYNg/o.jpg,False,https://www.yelp.com/biz/the-great-escape-schiller-park?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,196,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 41.95524, 'longitude': -87.86533}","['pickup', 'delivery']",$$,"{'address1': '9540 Irving Park Rd', 'address2': '', 'address3': '', 'city': 'Schiller Park', 'zip_code': '60176', 'country': 'US', 'state': 'IL', 'display_address': ['9540 Irving Park Rd', 'Schiller Park, IL 60176']}",+18476717171,(847) 671-7171,9946.039396520539
381,_G6smQGJfyDCq1afVxowWg,h-cafe-bar-chicago,H Cafe + Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Bih0eT_lbbCUwKmGYpX0hw/o.jpg,False,https://www.yelp.com/biz/h-cafe-bar-chicago?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,8,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 41.973761, 'longitude': -87.692116}","['pickup', 'delivery']",$$,"{'address1': '5074-76 N Lincoln', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5074-76 N Lincoln', 'Chicago, IL 60625']}",+17739617230,(773) 961-7230,12811.638324909049
382,Z_uDOC7iCilTP9gyo8TrbA,baba-pita-chicago-7,Baba Pita,https://s3-media3.fl.yelpcdn.com/bphoto/H9f2DfD8wrB6IFBcSO-1mQ/o.jpg,False,https://www.yelp.com/biz/baba-pita-chicago-7?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,2,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,"{'latitude': 41.8687, 'longitude': -87.68533}",[],,"{'address1': '2343 W Taylor St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60612', 'country': 'US', 'state': 'IL', 'display_address': ['2343 W Taylor St', 'Chicago, IL 60612']}",+13122433439,(312) 243-3439,8908.46391785996
383,_lKhp5xPoq1ZD-AVEtVulg,chop-suey-kitchen-chicago,Chop Suey Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/EGRE9wXvHMTbzwNg57WMEQ/o.jpg,False,https://www.yelp.com/biz/chop-suey-kitchen-chicago?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,11,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 41.8801773, 'longitude': -87.7596763}",['delivery'],$,"{'address1': '5353 W Madison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60644', 'country': 'US', 'state': 'IL', 'display_address': ['5353 W Madison St', 'Chicago, IL 60644']}",+17733790311,(773) 379-0311,2622.3892231259865
384,v7k-AvaiL5qQRpISzkKzDQ,gorilla-sushi-jefferson-park-chicago,Gorilla Sushi Jefferson Park,https://s3-media2.fl.yelpcdn.com/bphoto/G3o_1sYpYKdbNv35QbAkNQ/o.jpg,False,https://www.yelp.com/biz/gorilla-sushi-jefferson-park-chicago?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,210,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.97088, 'longitude': -87.76323}",['delivery'],$$,"{'address1': '4945 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['4945 N Milwaukee Ave', 'Chicago, IL 60630']}",+17732838193,(773) 283-8193,9829.45074912783
385,5IlYYcZ5Klt8uAFEW5xNsA,mcm-pub-and-eatery-chicago-2,MCM Pub and Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/xoyWFoNlMwf-0HMqLBIoxw/o.jpg,False,https://www.yelp.com/biz/mcm-pub-and-eatery-chicago-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,33,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 41.9517888, 'longitude': -87.7475649}",['delivery'],$$,"{'address1': '3906 N Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3906 N Cicero Ave', 'Chicago, IL 60641']}",+17737362644,(773) 736-2644,8251.595680508392
386,kwmUjHUht_1Xfvv7JbCzkA,rosatis-pizza-oak-park,Rosati's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/kCjLfjlBzAHQoTEugwxkmg/o.jpg,False,https://www.yelp.com/biz/rosatis-pizza-oak-park?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,53,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 41.8795725788111, 'longitude': -87.8005556908462}","['pickup', 'delivery']",$$,"{'address1': '1013 Madison St', 'address2': None, 'address3': '', 'city': 'Oak Park', 'zip_code': '60302', 'country': 'US', 'state': 'IL', 'display_address': ['1013 Madison St', 'Oak Park, IL 60302']}",+17089487499,(708) 948-7499,1006.2341142006825
387,QbtqjShIfQ7u3GnR7g40iA,mr-ts-gyros-schiller-park,Mr T's Gyros,https://s3-media2.fl.yelpcdn.com/bphoto/985TqAnMkmKTupT8c91Szw/o.jpg,False,https://www.yelp.com/biz/mr-ts-gyros-schiller-park?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,68,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 41.949342, 'longitude': -87.87058}",['delivery'],$,"{'address1': '3930 25th Ave', 'address2': '', 'address3': '', 'city': 'Schiller Park', 'zip_code': '60176', 'country': 'US', 'state': 'IL', 'display_address': ['3930 25th Ave', 'Schiller Park, IL 60176']}",+18476788282,(847) 678-8282,9748.368761648831
388,y2YPhJsm4ZAOysBVy5k4pg,rojo-gusano-chicago-2,Rojo Gusano,https://s3-media4.fl.yelpcdn.com/bphoto/pu8XS6x9fa_9yUthyWUFrA/o.jpg,False,https://www.yelp.com/biz/rojo-gusano-chicago-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,224,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 41.9684136, 'longitude': -87.7246131}","['pickup', 'delivery']",$$,"{'address1': '3830 W Lawrence Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3830 W Lawrence Ave', 'Chicago, IL 60625']}",+17735394398,(773) 539-4398,10781.914462638291
389,SPbEx5RUjtD97Uh9VejXJw,the-reveler-chicago-3,The Reveler,https://s3-media4.fl.yelpcdn.com/bphoto/zUMwkpjhm_pKwV3EbeZbJw/o.jpg,False,https://www.yelp.com/biz/the-reveler-chicago-3?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,53,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 41.9433877, 'longitude': -87.6782605}","['pickup', 'delivery']",,"{'address1': '3403 N Damen Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3403 N Damen Ave', 'Chicago, IL 60657']}",+17732489523,(773) 248-9523,11356.768528610968
390,20lCFdYEzdC6kvxFuT8tUA,bravo-restaurant-northlake,Bravo Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/MBu1WTK_FMtEnhS4uffzkA/o.jpg,False,https://www.yelp.com/biz/bravo-restaurant-northlake?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,59,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 41.9075829, 'longitude': -87.8938255}","['pickup', 'delivery']",$$,"{'address1': '240 E North Ave', 'address2': '', 'address3': '', 'city': 'Northlake', 'zip_code': '60164', 'country': 'US', 'state': 'IL', 'display_address': ['240 E North Ave', 'Northlake, IL 60164']}",+17084093000,(708) 409-3000,8902.128968139163
